trade_id,entry_unix,entry_et,entry_time_et,entry_price,exit_unix,exit_et,exit_time_et,exit_price,direction,bars_held,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1771585200|SHORT,1771585200,2026-02-20 06:00:00 ET,2026-02-20 06:00:00 ET,24850.75,1771602000,2026-02-20 10:40:00 ET,2026-02-20 10:40:00 ET,25007.75,SHORT,55,-0.6606907066075807,-0.6606907066075807,-330.3453533037903,-330.3453533037903,4.493250814526938,2246.625407263469,LOSS,2026-03-30T02:15:13.253200+00:00
1771804200|SHORT,1771804200,2026-02-22 18:50:00 ET,2026-02-22 18:50:00 ET,24956.75,1771821000,2026-02-22 23:30:00 ET,2026-02-22 23:30:00 ET,24830.5,SHORT,55,0.4822356587629084,0.4822356587629084,241.11782938145421,241.11782938145421,4.9754864732898465,2487.743236644923,WIN,2026-03-30T02:15:13.253256+00:00
1771837500|LONG,1771837500,2026-02-23 04:05:00 ET,2026-02-23 04:05:00 ET,24974.5,1771854300,2026-02-23 08:45:00 ET,2026-02-23 08:45:00 ET,24950.25,LONG,55,-0.12205478128474168,-0.12205478128474168,-61.02739064237084,-61.02739064237084,4.853431692005104,2426.715846002552,LOSS,2026-03-30T02:15:13.253306+00:00
1771865700|SHORT,1771865700,2026-02-23 11:55:00 ET,2026-02-23 11:55:00 ET,24734.75,1771882500,2026-02-23 16:35:00 ET,2026-02-23 16:35:00 ET,24785.25,SHORT,55,-0.2312253235167816,-0.2312253235167816,-115.6126617583908,-115.6126617583908,4.622206368488323,2311.103184244161,LOSS,2026-03-30T02:15:13.253350+00:00
1771866600|SHORT,1771866600,2026-02-23 12:10:00 ET,2026-02-23 12:10:00 ET,24733.25,1771883400,2026-02-23 16:50:00 ET,2026-02-23 16:50:00 ET,24781.0,SHORT,55,-0.2201518051744622,-0.2201518051744622,-110.0759025872311,-110.0759025872311,4.402054563313861,2201.02728165693,LOSS,2026-03-30T00:11:59.288715+00:00
1771952400|LONG,1771952400,2026-02-24 12:00:00 ET,2026-02-24 12:00:00 ET,25030.5,1771969200,2026-02-24 16:40:00 ET,2026-02-24 16:40:00 ET,25021.25,LONG,55,-0.06192547476735477,-0.06192547476735477,-30.962737383677386,-30.962737383677386,4.340129088546506,2170.0645442732525,LOSS,2026-03-30T02:15:13.253440+00:00
1772029800|LONG,1772029800,2026-02-25 09:30:00 ET,2026-02-25 09:30:00 ET,25223.0,1772046600,2026-02-25 14:10:00 ET,2026-02-25 14:10:00 ET,25370.0,LONG,55,0.5576793659984425,0.5576793659984425,278.8396829992212,278.8396829992212,4.897808454544949,2448.9042272724737,WIN,2026-03-30T02:15:13.253522+00:00
1772064600|SHORT,1772064600,2026-02-25 19:10:00 ET,2026-02-25 19:10:00 ET,25331.5,1772081400,2026-02-25 23:50:00 ET,2026-02-25 23:50:00 ET,25300.25,SHORT,55,0.09790930173245727,0.09790930173245727,48.95465086622863,48.95465086622863,4.995717756277406,2497.8588781387025,WIN,2026-03-30T02:15:13.253569+00:00
1772117100|SHORT,1772117100,2026-02-26 09:45:00 ET,2026-02-26 09:45:00 ET,25230.25,1772133900,2026-02-26 14:25:00 ET,2026-02-26 14:25:00 ET,25078.75,SHORT,55,0.5699347111707942,0.5699347111707942,284.9673555853971,284.9673555853971,5.5656524674482,2782.8262337240994,WIN,2026-03-30T02:15:13.253634+00:00
1772133600|LONG,1772133600,2026-02-26 14:20:00 ET,2026-02-26 14:20:00 ET,25078.75,1772154000,2026-02-26 20:00:00 ET,2026-02-26 20:00:00 ET,24986.0,LONG,55,-0.39477288959901546,-0.39477288959901546,-197.38644479950773,-197.38644479950773,5.170879577849185,2585.4397889245915,LOSS,2026-03-30T02:15:13.253667+00:00
