trade_id,entry_time_unix,entry_unix,entry_time_et,entry_et,exit_time_et,exit_time_unix,exit_unix,exit_et,side,direction,entry_price,exit_price,nq_contracts,mnq_contracts,bars_held,point_value_usd,pnl_points,pnl_pct,trade_pnl_usd,pnl_usd,trade_profit_pct,trade_profit_usd,total_pnl_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1773058800|LONG,,1773058800,2026-03-09 08:20:00 ET,2026-03-09 08:20:00 ET,2026-03-09 13:10:00 ET,,1773076200,2026-03-09 13:10:00 ET,,LONG,24453.75,24686.0,,,57,,,0.9245125807288312,,462.25629036441563,0.9245125807288312,462.25629036441563,,43.233214026748556,21616.607013374272,WIN,2026-03-30T00:11:59.289925+00:00
1773072300|LONG,,1773072300,2026-03-09 12:05:00 ET,2026-03-09 12:05:00 ET,2026-03-09 16:45:00 ET,,1773089100,2026-03-09 16:45:00 ET,,LONG,24662.0,24960.0,,,55,,,1.183035910550756,,591.517955275378,1.183035910550756,591.517955275378,,44.41624993729931,22208.124968649652,WIN,2026-03-30T02:15:13.254617+00:00
1773094800|SHORT,,1773094800,2026-03-09 18:20:00 ET,2026-03-09 18:20:00 ET,2026-03-09 21:55:00 ET,,1773107700,2026-03-09 21:55:00 ET,,SHORT,24885.25,24986.25,,,42,,,-0.4315415710514525,,-215.77078552572627,-0.4315415710514525,-215.77078552572627,,43.98470836624786,21992.354183123927,LOSS,2026-03-30T02:15:13.254648+00:00
1773107400|LONG,,1773107400,2026-03-09 21:50:00 ET,2026-03-09 21:50:00 ET,2026-03-10 02:35:00 ET,,1773124500,2026-03-10 02:35:00 ET,,LONG,24986.25,24975.0,,,55,,,-0.07001175737691989,,-35.005878688459944,-0.07001175737691989,-35.005878688459944,,43.91469660887094,21957.34830443547,LOSS,2026-03-30T02:15:13.254695+00:00
1773109500|LONG,,1773109500,2026-03-09 22:25:00 ET,2026-03-09 22:25:00 ET,2026-03-09 22:30:00 ET,,1773109800,2026-03-09 22:30:00 ET,,LONG,24973.0,24948.0,,,1,20.0,,-1.0,,-500.0,-1.0,-500.0,,42.91469660887094,21457.34830443547,LOSS,2026-04-27T01:15:23.625911+00:00
1773109800|LONG,,1773109800,2026-03-09 22:30:00 ET,2026-03-09 22:30:00 ET,2026-03-09 22:45:00 ET,,1773110700,2026-03-09 22:45:00 ET,,LONG,24953.75,24928.75,,,3,20.0,,-1.0,,-500.0,-1.0,-500.0,,41.91469660887094,20957.34830443547,LOSS,2026-04-27T01:15:23.625955+00:00
1773110700|LONG,,1773110700,2026-03-09 22:45:00 ET,2026-03-09 22:45:00 ET,2026-03-09 23:00:00 ET,,1773111600,2026-03-09 23:00:00 ET,,LONG,24923.5,24934.0,,,3,20.0,,0.42,,210.0,0.42,210.0,,42.33469660887094,21167.34830443547,WIN,2026-04-27T01:15:23.626004+00:00
1773115800|LONG,,1773115800,2026-03-10 00:10:00 ET,2026-03-10 00:10:00 ET,2026-03-10 00:45:00 ET,,1773117900,2026-03-10 00:45:00 ET,,LONG,24890.5,24908.25,,,7,20.0,,0.7100000000000001,,355.0,0.7100000000000001,355.0,,43.04469660887094,21522.34830443547,WIN,2026-05-20T00:12:54.577586+00:00
1773127200|LONG,,1773127200,2026-03-10 03:20:00 ET,2026-03-10 03:20:00 ET,2026-03-10 07:45:00 ET,,1773143100,2026-03-10 07:45:00 ET,,LONG,25039.25,24973.5,,,52,,,-0.28750144435554237,,-143.7507221777712,-0.28750144435554237,-143.7507221777712,,42.7571951645154,21378.5975822577,LOSS,2026-03-30T02:15:13.254732+00:00
1773128400|LONG,,1773128400,2026-03-10 03:40:00 ET,2026-03-10 03:40:00 ET,2026-03-10 04:15:00 ET,,1773130500,2026-03-10 04:15:00 ET,,LONG,25056.0,25124.75,,,7,20.0,,2.75,,1375.0,2.75,1375.0,,45.5071951645154,22753.5975822577,WIN,2026-05-20T00:12:54.577733+00:00
